,iterations,learning_rate,grow_policy,depth,bagging_temperature,border_count,subsample,min_data_in_leaf,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
143,244.2204763,0.041213087,1.99463697,5.398532347,17.36584335,255.0,0.799861475,18.77007128,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,161.87578737754748,112794.61890207503,0.9842407317534992,0.9402674561005919,191.40194919486177,131487.4329893635,0.9819295726400573,0.9303895762160443,205.35924782573974,136626.89500437942,0.9764799320852392,0.9107565897643595
144,552.46306,0.101492735,1.271035547,6.578184772,3.612096192,159.606792,0.333875114,18.11341878,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,138.16719370143366,84341.59849865924,0.9884484167545613,0.9553352962764898,215.37130052742145,144886.39146396032,0.9806196664700284,0.9232960680649211,228.66847132447322,164228.0747827094,0.9721238970914804,0.8927277572283774
145,402.0,0.038639991,1.865869646,6.724066502,10.93055712,219.5526361,0.896580165,11.75002856,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,161.26690381341896,119131.70591693564,0.9833714669642313,0.9369115306850527,197.06447524081565,143409.82568783427,0.9802496756892548,0.9240777729555272,206.72542429003687,144492.37578344607,0.9751810942048801,0.9056189312686125
146,700.0,0.056939516,1.512298556,3.844455845,20.0,141.1574251,0.939029485,1.0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,129.90274738529126,78653.55365782918,0.989089479929898,0.9583475090173446,188.53529388348375,116613.2599249311,0.9840428851663988,0.938264073929714,207.440167862918,145302.40461056016,0.975095239734589,0.905089828013221
147,128.4104404,0.071177394,2.0,6.334194326,12.00541672,231.0,0.834674665,11.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,160.69899022975346,113646.10635086504,0.9842039983862056,0.9398165346656003,189.61149049329453,129590.76840549745,0.9822260820151839,0.9313936845361879,208.4963433313461,147225.4384166077,0.9748710032722335,0.9038337203131623
148,532.4064454,0.118402244,1.523136371,9.746407366,1.0,25.13877207,0.458556328,5.143949363,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,93.95827057013142,49311.87700666562,0.9933031785317378,0.973885954075344,183.83751410758362,115712.38821604569,0.9842289337360297,0.9387410021045576,206.69833213536316,149319.31965100687,0.9746148387892557,0.9024660166704777
149,700.0,0.01,1.281839553,10.0,3.805962335,212.5205909,0.126027126,14.17187731,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,153.6089656017054,92345.65093752622,0.9871006456887186,0.9510965974951866,193.6930125677862,121363.1110669733,0.9831498295820774,0.9357494674506673,214.7821279331088,154310.29396409192,0.9732607285641169,0.8992059589191549
150,387.8020439,0.027583824,0.702941985,8.28628333,7.227858238,125.9633994,0.755628757,14.53898578,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,119.43556490253363,72231.40211595292,0.9900075660234162,0.9617484819772055,175.69400326906222,111986.99121251097,0.9846395317230034,0.9407132549524819,198.2076089821745,135299.2156343418,0.9767660970958483,0.9116238175139022
151,234.0157856,0.044085593,1.940692997,9.251012129,19.50155857,193.0519009,0.208299985,11.0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,139.5755703337157,91039.19212333081,0.9873979476419662,0.9517884577029811,181.48557584909392,117721.81023408963,0.9839487542600102,0.9376771991611375,201.40136371421835,139289.3138946373,0.9762548873872213,0.9090175226411932
152,622.0382421,0.01,1.758861925,8.973258781,20.0,59.71166073,0.594647856,1.884838756,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,144.23510911991136,93786.42788479693,0.9868721052578728,0.9503336065556383,182.3827366663658,119852.1062771569,0.9834225666004887,0.9365494046109526,201.16099892032256,138909.91459814072,0.9759272292494262,0.9092653427139489
153,276.6142119,0.06762101,0.69594071,7.786306218,13.39399568,187.6966656,0.683428548,19.2546515,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,106.6317806958428,59787.34528895451,0.991798576508274,0.9683384698502151,181.51450773893825,113286.71924435506,0.9845383174128761,0.9400251692773447,198.88034932751575,136975.0749208073,0.976568747350054,0.9105291618987362
154,588.6573476,0.071413828,0.0,2.093495809,17.81863427,13.02635127,0.683510565,7.644816731,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,243.15363775529443,191886.55697041034,0.9716372976436967,0.8983828102837763,218.84104107214245,158312.6500795813,0.9778488566961124,0.9161881070163397,255.65084288907917,190762.75041961658,0.9657094969052614,0.8753955552248242
155,700.0,0.013880511,1.12695188,9.220654284,15.95353934,148.332076,0.515675859,1.0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,104.49984557207036,57752.651173216465,0.9920148932359698,0.9694159809653128,179.44090327976645,110964.30184840008,0.9846808913802455,0.941254674298929,199.0623801682888,132787.91860134774,0.9769321033486595,0.9132641732530256
156,700.0,0.026174824,1.544469901,7.166182009,18.60869335,73.16462582,0.839382443,1.0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,123.85168212589026,78857.28076439338,0.9891082344227164,0.9582396214385328,181.12136409706218,120564.50387453864,0.983509857102388,0.9361722560308261,197.82613507074427,131900.4532544403,0.9774948228736915,0.9138438573190467
157,700.0,0.104904484,2.0,4.98199076,20.0,183.3531006,0.834448533,15.46694484,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,103.52540796111079,60324.091556077095,0.9917549373636588,0.9680542256169722,183.81135234311628,120306.74705696486,0.9836271812440562,0.936308714404806,205.77910480539555,139076.9500478347,0.9762780481930677,0.9091562367201366
158,700.0,0.015834564,1.595195283,6.19153214,14.06189572,177.2655523,0.63000067,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,137.10721057059536,85736.7515977285,0.9881034498450614,0.954596466316801,180.3210896731381,115268.62177503268,0.984243015156534,0.9389759353549657,199.400981167283,137449.2967523339,0.976418482711927,0.9102194046327727
159,163.8294696,0.067502648,0.721640826,8.125022258,13.55423775,59.44577611,0.154071673,3.0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,135.13721844498886,83532.03972633956,0.9884450824751249,0.9557640135803598,193.72863519153435,124350.98572478033,0.9828239633270904,0.934167664411284,200.4333733104518,134166.65606465415,0.9769230617177836,0.9123635948343976
160,629.0883409,0.085674224,0.547085681,3.0,11.47364779,144.2059791,0.01,8.615737048,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,363.03908685752975,441173.5288263238,0.9308363920522387,0.7663681349838721,358.14891360894546,416355.1974156765,0.9320115238113874,0.7795784655777538,368.0960808933101,466574.0361809155,0.9168441335463196,0.6952382024428109
161,700.0,0.01,1.252159442,10.0,19.3734024,212.9677974,0.294760959,1.0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,105.69707622421447,58173.843197909606,0.9919394949886131,0.9691929306872946,175.16894985760757,110706.56398459619,0.9845488112445124,0.9413911226386423,196.04699333227572,133507.24797441417,0.9768019432151192,0.9127943140328987
162,402.9053359,0.01,2.0,7.303879286,15.6484367,127.2248101,1.0,12.5503405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,905.6800813401165,2136588.0622990928,0.4489811041926186,-0.13147099984469257,921.3016466531727,2139000.1450466523,0.44456894035827066,-0.1324025664314621,843.2273966001777,1766698.658979667,0.4340814249541498,-0.15399104386456663
163,462.1372629,0.194334901,0.092937882,5.119981467,6.323952896,102.3579825,0.825284826,20.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,172.56746815967514,110165.73675468395,0.9848571732138557,0.94165963083201,211.611181851487,138090.29118776697,0.9814862051057751,0.9268939740362268,232.74302786090314,164442.2236387035,0.9722065452388821,0.8925878771981215
164,100.0,0.141013213,1.300556538,8.446200186,20.0,79.62715184,0.759512378,4.378201689,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,184.37186176812028,139202.40335677945,0.9806652816785834,0.9262827096687059,220.21902495540843,166480.3255498684,0.9771684695105061,0.9118640789484824,236.71878386366546,177626.41047745454,0.9695957417072161,0.8839760896387521
165,700.0,0.068139154,1.744377555,9.92585051,20.0,255.0,0.672974683,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,238.5999196236166,249460.51984564925,0.9633634791261878,0.8678934190487761,383.18959052084875,516495.7236107065,0.9196998112875866,0.7265633271124052,370.2742616762339,501395.9490740578,0.9146027336119747,0.6724928545564168
166,681.0422116,0.173696556,0.924187072,3.70235092,1.895246695,20.88014514,0.475323723,16.47444202,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,122.81047844190402,76707.59155825518,0.9894323968969754,0.9593780303992228,196.74850976508972,126707.40309904632,0.9827765093781535,0.9329201595486117,204.06907627216205,139392.333208544,0.9762279965728075,0.9089502313886703
167,122.8069163,0.085804867,1.170423104,2.689024387,6.960488035,40.51133752,0.642023219,3.870893271,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,208.34214646310227,163210.28043683092,0.9767220990016987,0.9135688800057786,213.54886681737295,156477.6417657762,0.9778810702217138,0.917159574049097,237.77577920943665,183889.4915396542,0.9676564160569925,0.8798851036542207
168,550.7562416,0.028886567,0.581601585,6.479563067,17.58961096,255.0,0.822635723,1.498460003,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,135.94418694121012,90495.49898815136,0.9874026573269009,0.9520763807828323,183.88850932875695,123225.49466450929,0.9829188567365178,0.9347635077393446,203.15890480486163,140825.2788055538,0.9756084811158209,0.9080142447240007
169,454.4542121,0.195054283,1.219759037,9.24176871,13.01271017,219.9637419,0.995688729,2.951198959,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.20638969613526,119778.39224078672,0.9833750551617603,0.9365690655958083,245.80804827183042,200098.48437998147,0.9721173207025944,0.8940663759300518,242.70603799441545,185236.5445318997,0.9683811800951221,0.8790052212358122
170,100.0,0.144230902,1.619790277,8.436420665,18.92065272,113.3198854,0.288178418,13.91269806,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,140.70592437101953,90526.24784975212,0.9875034691558806,0.9520600971361184,190.20420743157584,124154.9464663245,0.9831667399861427,0.9342714490509956,201.70335053263534,134456.73525526194,0.977187238875565,0.9121741178195872
171,700.0,0.016283444,0.67140417,8.091371947,6.862992129,255.0,0.412567156,4.381446818,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,120.76191740644654,75464.87872706148,0.9895069956169773,0.9600361327046889,178.88454457259513,117606.42012117794,0.9836499580176203,0.9377382875440927,196.51633360051696,135350.2664780211,0.9766935634160417,0.911590471580181
172,100.0,0.066368425,0.969494274,10.0,20.0,196.8926945,0.126140733,20.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,193.8246845947442,149542.83091790223,0.9791404155861892,0.92080673883565,214.19577865918333,160158.12459312228,0.9777703793366219,0.9152110990996937,234.00255511608685,173071.52218327892,0.9703712420936215,0.8869513000803098
173,200.0451652,0.024761393,0.0,10.0,16.55864593,255.0,0.764374772,14.03482907,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,165.56409355630063,107307.3123588344,0.9848623988070807,0.9431733640434893,193.13220680796658,124184.44667064534,0.9827405099904388,0.9342558314236847,210.01699245867644,141322.31786129804,0.9753823801797359,0.9076895834605394
174,700.0,0.030781494,0.933379383,9.005522536,18.01416281,50.57983157,1.0,18.78933189,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,84.94499870708715,49123.399037508934,0.9932614090156149,0.973985766182307,178.17481682411972,116779.37636628846,0.9839416926569069,0.9381761306516572,198.40526174643003,138110.77159965987,0.9762614745587417,0.909787335447869
175,645.6436633,0.090888479,0.841410992,10.0,14.78382016,255.0,1.0,10.4052991,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,232.51046973199007,287374.1851237403,0.9544034532276146,0.8478155137581243,508.37104037725913,835147.2406226039,0.865445021401545,0.5578668468914181,419.8520854670174,604732.1321509179,0.8687135238204282,0.6049946260544965
176,700.0,0.01,0.563793111,9.50164111,20.0,152.6916296,0.295199572,5.009355639,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,116.68055150019137,69641.19313093607,0.9903260448087915,0.9631201765971455,175.92140088996572,109867.1970630121,0.9848358083929527,0.9418354897221979,194.73532362109773,131879.52202158576,0.9771626687959434,0.913857529404622
177,412.8207665,0.04280281,1.365235809,7.211201168,12.3248274,37.87609363,0.505062644,6.274013582,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,116.35053800615064,71191.9880879361,0.9901835747659324,0.9622989235200957,180.65853451564308,115117.21671462579,0.9842872402679472,0.9390560903186634,199.73485378476138,139015.4315282019,0.9761840272095824,0.9091964200419087
178,136.9510424,0.2,1.211241449,2.596577794,1.0,27.20366432,0.299700433,20.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,188.20859114706437,137363.2214858729,0.9808066100036666,0.9272566835418593,203.3795490178828,140776.5359164148,0.9804529914831609,0.9254718561220097,227.91322513742492,172116.85850768897,0.9703342239133558,0.887574877466263
179,100.0,0.080397214,0.388555197,4.139924952,11.7268667,199.2989694,0.586661083,1.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,205.6148912323161,150664.62209759303,0.978425622256495,0.9202126728993572,226.36908946824352,164261.12818790064,0.9768541421315291,0.9130389385173,239.80995260952236,175546.4976105429,0.9691264190926003,0.8853346692744104
180,504.6130646,0.104047085,1.83578409,9.612405832,20.0,84.99048264,0.53525733,1.05466919,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,113.69615084025547,74616.84309556513,0.9897660433032055,0.960485226163931,185.0404388708197,128286.29070779211,0.98247048218774,0.9320842847197152,210.12133260035776,150705.71204749835,0.9743539639904246,0.9015604381210734
181,676.6691467,0.029600305,0.598490282,9.004361256,20.0,48.0,0.282067369,5.0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,102.18459096649734,59044.4967296735,0.9918834625588795,0.9687318594871479,183.18331455474927,115523.05116288995,0.9842174055156724,0.9388412385469957,201.57422443858673,140960.05819509836,0.9758334716921607,0.9079262080870557
182,290.5968654,0.039607373,1.361259973,6.838445302,18.29412338,109.4471975,1.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,132.46153351141578,82395.01758892905,0.9886472441816755,0.9563661453611005,185.08180414271695,118087.83383763864,0.9838126208365328,0.9374834235463984,200.70551848139704,131021.92086961023,0.9775895146951586,0.9144177064577699
183,700.0,0.01,0.785056125,10.0,12.33211458,255.0,0.636665136,17.82999673,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,134.07938544911,85788.85431686585,0.9881228093180005,0.9545688743271435,183.33711418100415,121709.99576294902,0.9833126220119055,0.9355658241157717,198.4382634437884,130399.03335293992,0.977759246451132,0.9148245707591147
184,233.5813528,0.040521119,2.0,10.0,12.22441077,255.0,0.651730819,9.907273023,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,144.90745658031813,95182.34859723243,0.9869204204715986,0.9495943700916359,189.28349480080695,128554.3294143194,0.9825542638852635,0.9319423830373439,201.61503643015493,136403.54292242322,0.9770121699904871,0.9109024812557556
185,615.8470749,0.076498183,0.797293034,3.065490441,10.96103098,74.3237823,0.732356891,11.19316882,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,142.25149484735581,93390.82441192448,0.9870066698433405,0.9505431059275066,183.88825131029833,119052.02985084547,0.9836495908512689,0.93697297101444,209.5427228439458,146409.83066950087,0.9746669555876522,0.9043664676669253
186,700.0,0.051381819,1.367703595,7.031542423,1.546081592,66.52799174,0.638204788,17.86565308,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,111.8633346643148,65157.79428940513,0.9910812387026472,0.9654944460501307,183.19133237993785,117374.07044308787,0.9840667126071974,0.937861295189692,199.71631286309346,133149.31719438775,0.9772759983553059,0.9130281110714454
187,467.5305496,0.041336379,0.245858435,4.402184154,7.259058604,124.8060206,0.889620186,11.30235868,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,176.18404863575486,125699.6266025362,0.9824840856977635,0.9334333628921275,198.40776266980944,136820.17369784843,0.9811671213651381,0.9275663836705057,216.65450427429423,149816.07428784008,0.9742976131525305,0.9021415411867895
188,394.0542466,0.01,1.664239776,10.0,16.27007607,178.988468,0.731337488,5.193621039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,226.62266858769493,189944.98716800296,0.9716193737471996,0.8994110056408327,222.72361777781913,175895.2050993708,0.9742824112066212,0.9068797717761858,222.03427789428534,166883.29075261866,0.9696503229719136,0.8909933949854292
189,700.0,0.068117213,2.0,8.508050276,14.67995183,163.4943852,0.555652203,9.993094732,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,109.3126500658722,67952.35611306241,0.9906588674858213,0.9640145324830115,184.38849553348172,124560.56271381139,0.9830472201507644,0.9340567127964403,201.47049360659588,133339.64502992056,0.9772527181570682,0.9129037907090075
190,614.1065105,0.060629326,1.605493629,10.0,6.113995161,243.1913951,0.524550755,8.389570129,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,113.66407652764856,72615.27529327685,0.9900001600926722,0.9615451946072981,181.9223881977132,124138.87918053403,0.9831252585659381,0.9342799551914496,200.4083846975868,136170.05412796867,0.9766853174720014,0.9110549939529684
191,594.7715588,0.05816859,1.409494285,8.002303518,17.63577795,201.2938405,0.555434888,11.25442751,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,125.72549543504024,88032.12111047216,0.9878287055691509,0.953380909568439,200.850494560408,141955.19793278805,0.9803703432156866,0.9248478636948062,216.2413793593646,153122.44212384912,0.9737287001954764,0.8999818526337456
192,700.0,0.044987704,0.558515225,5.572665045,2.32569969,219.1586983,0.768843501,3.549320285,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,131.33972600005106,86166.0275965268,0.9880703862614011,0.9543691350159572,188.03506614113448,131173.2224732679,0.9818435921511715,0.9305559215973901,209.44433356506667,156359.88906747077,0.9731131526468275,0.8978671825631385
193,514.8942025,0.01,0.59846487,9.949966813,1.990998519,213.1530816,0.32656806,8.10185236,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,130.8684302233324,80486.72378060016,0.9887270825379654,0.9573767187801918,176.90764158315287,113442.33976728244,0.9841634004196168,0.9399427826164739,198.89597178625579,138428.4072142768,0.9760726598941529,0.9095798588345727
194,700.0,0.01,0.801502213,6.988877447,5.389144258,103.5182089,0.853810881,6.478105999,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,161.49489578488294,117605.68931679375,0.9836321809258805,0.9377196619101631,194.407206157596,138216.1443650922,0.9809492727211365,0.9268273464292457,209.70432129277862,146833.4896100607,0.9748128066337121,0.904089737608534
195,700.0,0.01,1.108852763,7.770203678,17.6398004,207.3038668,1.0,1.0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,114.08121499892724,63815.84716946487,0.991138793319117,0.9662050997677705,176.8309522621085,105982.0895863833,0.9853630005625713,0.9438922944809935,198.47014641985174,135608.584735147,0.9764741858903049,0.9114217405101286
196,700.0,0.086577721,0.96550997,4.104514855,20.0,95.67656905,0.994499352,1.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,130.55488654749308,84323.1052134654,0.9883258573643221,0.9553450897487356,187.43549402566697,120809.11203610408,0.9835559574646172,0.9360427586530123,202.58154802905992,144481.75894099718,0.9753061631991379,0.9056258660908233
197,700.0,0.01,1.049967494,10.0,17.95522986,198.5230098,0.822302537,5.710682732,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,101.00472373624845,55424.14842675755,0.9923046110904067,0.9706490840501638,177.99911383268534,110549.66629359641,0.9846233767360293,0.941474185441778,199.39129209545783,136766.79083497438,0.9761299375720227,0.9106652111159634
198,700.0,0.01,0.627347414,10.0,20.0,136.9743976,1.0,1.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,107.13255821157696,60793.95199236189,0.9916052007912759,0.9678054020524248,179.67330030221365,115608.69274704394,0.9840149422590431,0.9387958992561529,198.0428595437196,133875.8063192046,0.9768876807407174,0.9125535751684252
199,287.0,0.169459117,0.715239049,8.0,9.992124223,83.0,0.519346085,9.0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,72.83685867852915,36246.26653924775,0.9950788272894936,0.9808050975452568,207.363105731598,135954.599903944,0.9814241161942897,0.9280246248669464,216.57764281596886,159386.4501295323,0.9727436423566056,0.8958902611783985
200,571.8235337,0.030397469,1.636839323,6.223102544,6.42447388,70.20014846,0.919573062,7.376792313,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,127.99511540229747,83139.79072798739,0.9885027117092074,0.9559717365262027,182.52765730921854,115957.62945467453,0.9841730626740006,0.9386111695710436,197.52398395922148,132215.3381181207,0.9773807843060129,0.9136381774705401
201,100.0,0.01,1.95243326,1.0,15.96711278,1.0,0.184500793,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,681.1434151171364,1323239.1593074396,0.6012838505505858,0.2992534400832709,679.8439875582903,1341432.9593232486,0.5943147804222293,0.28983542644861904,586.1472755522977,991878.2756695327,0.6472910817004759,0.35211438526390815
202,421.7911773,0.032859624,1.032469112,6.778522362,20.0,47.44625182,0.342938792,18.06131526,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,144.807094458076,91561.83645874144,0.9873918352904666,0.9515116814169086,188.2389129478338,121268.51261693564,0.9835070099958316,0.9357995485728455,200.29957746341393,133699.7283937189,0.9772944752225174,0.9126685876228695
203,100.0,0.07323898,2.0,7.985098284,5.603066654,183.5896877,0.646261958,20.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,188.54171083982988,130315.47003461975,0.9818546681655301,0.9309889548776007,225.3022215993902,161082.32087194428,0.9778946619377945,0.9147218227242582,251.979305633719,203218.2872477394,0.9650171878848872,0.8672597150388808
204,172.9447937,0.114344024,0.353801417,4.689346605,20.0,63.23521259,0.85722875,13.77263352,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,155.77285211613594,96681.62402972812,0.9866600940482579,0.9488004001623914,188.4355428630793,119100.35095530003,0.9838895095553104,0.9369473894627866,204.7663585121673,135300.059727894,0.9769376672298297,0.911623266159887
205,191.5328879,0.031287664,1.968276965,5.770120203,19.71224778,254.6888837,0.721334974,18.80215028,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,163.43965476197766,108704.34819436507,0.9847763481090527,0.9424335370447623,192.1330363137914,125358.40913559783,0.9827399425666312,0.9336343269739142,209.16101541847328,142431.60513303804,0.975353303306927,0.9069650073874471
206,324.5358254,0.048676981,1.237740563,10.0,20.0,91.9845068,0.162914837,20.0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,141.0609272456562,89679.12068572988,0.9876473542600707,0.9525087094990652,186.29149615780804,120790.00739957794,0.9837112409511769,0.9360528727895088,199.16258294510902,134216.22654272828,0.9772065267202272,0.912331215861647
207,297.2189066,0.059882228,2.0,4.0,20.0,255.0,0.80063312,17.18024514,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,181.41466235704706,115116.05655015394,0.9840597892747057,0.9390380944734739,206.6390281458038,135299.2555649843,0.98168971949638,0.9283715690282419,231.10801509908487,161014.9114269889,0.9725501162933365,0.8948265654864404
208,700.0,0.023845033,2.0,8.993641098,2.53862247,255.0,0.37205398,20.0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,139.25367036600377,88495.54825245385,0.9877863988739761,0.9531354928777135,188.43584675674887,122613.91423496172,0.98338220164617,0.9350872829618955,200.53981984275595,135755.78330933084,0.9769339084983656,0.9113255917779074
209,285.4860473,0.056914657,1.997170181,3.821525337,6.688444161,239.8891452,0.576989155,16.21765721,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,182.0293766180829,115721.15131169814,0.9839930384328155,0.9387176549901097,211.12636268893243,140985.64397571838,0.9808907516950248,0.9253611527620472,227.6889805943746,158402.09018285616,0.9730209640725825,0.8965332358909391
210,677.3950292,0.197612935,1.636416619,3.581774294,5.690852763,158.7345331,0.716615539,12.50138928,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,128.5950508605482,80723.63285716124,0.9888965020718113,0.9572512590556624,203.76081164463633,140480.7514886032,0.9808916643920745,0.925628446595339,207.5344898637149,141396.34216864544,0.9758656624308913,0.9076412314751723
211,264.2185696,0.051859282,2.0,5.366995818,20.0,255.0,0.731359998,15.72826827,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,147.81320294049854,98312.50228800648,0.9862757710458829,0.9479367374442099,181.76120382219068,122048.21986125965,0.9833424294615011,0.9353867657656155,204.45892787531173,139620.51065931082,0.9758532464814423,0.9088011880114886
212,665.7414672,0.2,1.272476057,8.653522945,19.32153265,175.0,0.186598211,9.755934759,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,99.72887715200262,59960.62507774526,0.9917689174642398,0.9682467062298263,217.26373832447018,154801.38273875412,0.9791541337360351,0.9180469980301563,231.26068272686754,184101.0372450042,0.9682936824005258,0.8797469239776239
213,458.6460568,0.042192853,1.434159634,8.0,9.41953924,255.0,0.939745745,19.46032402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,345.4745755341266,430158.05575140397,0.9351710219390672,0.772201589056638,354.144560929394,428458.17409090785,0.9338036376679216,0.7731710598184648,376.07280329933377,501581.14432721003,0.9144561516732798,0.6723718867487958
214,495.4495771,0.018722488,2.0,8.442375439,17.46059831,141.8954006,0.574170511,13.64278689,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,136.88776516140481,90154.54668333603,0.9874634696521504,0.9522569385852632,181.37069259232743,117186.40876534853,0.9839066170484209,0.9379606446759391,196.54864639244843,131212.55279431702,0.9774893554480604,0.914293187467127
215,597.4316496,0.03106761,2.0,9.377327528,16.67795269,255.0,0.32679323,17.75137044,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,133.42270403140304,88026.18918873406,0.987853233061512,0.9533840509308469,182.49098849714468,120654.85548643458,0.9836398744677264,0.9361244232163081,200.25621119327496,132296.49515749936,0.9774314496074074,0.9135851664513074
