,iterations,learning_rate,grow_policy,depth,bagging_temperature,border_count,subsample,min_data_in_leaf,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
206,249.4636905,0.114200272,1.401237637,7.125565413,1.0,192.236793,0.352363141,11.60048551,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,64.43658179766123,17005.672168633042,0.962899262081713,0.8638202738033389,77.33979191600741,20960.30430502612,0.9540760026380086,0.8322104250454823,82.5331422919615,23732.44955365947,0.9358228618060518,0.768256759887477
207,282.0,0.117228353,0.875794608,5.935348288,20.0,196.1841478,0.142811678,7.044947337,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,46.558235544097535,10176.69427580762,0.9783835408490772,0.9185060474926227,57.610639194392,13052.63156629325,0.9727151162162365,0.8955122277484733,62.315155505023505,14367.349438000057,0.9621961306845931,0.8597053328581682
208,312.5820268,0.071997251,1.073480721,6.66804784,11.91869244,176.0,0.312865922,17.21847988,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,44.383828937684406,9601.06238921771,0.9796183732587788,0.9231156502139117,57.30133322775114,13170.97845018638,0.9722104959283915,0.8945648477363969,61.349853440482455,14105.422133533213,0.9629633005904153,0.8622630074072636
209,651.3131079,0.027695987,1.313730335,9.837326296,14.44851393,85.08538943,0.147982684,20.0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,43.38040904242547,9308.51781607671,0.9803052431384054,0.9254583179706232,55.34925436094933,12248.525204804353,0.9742637758830403,0.9019491889036647,60.399799961994084,13906.821621844609,0.9635190118714092,0.8642023068446293
210,170.2006713,0.065331421,0.894495528,9.916421444,4.417334616,150.722189,0.085544873,4.481082623,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,44.98067252894608,9839.68688038355,0.979077128068139,0.9212047690944509,57.23673819689578,12859.211227958038,0.9727275659317293,0.8970605791409214,61.40957504013747,14164.071227627013,0.9627085592100141,0.8616903092092023
211,638.3099348,0.051251145,1.383972789,7.519351302,1.0,131.1111201,1.0,8.778172964,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,47.097536227929524,11155.254382964056,0.9760855632492226,0.9106698357781962,62.93272243716097,15666.425182275423,0.966069698988096,0.8745885181752627,64.02149016455084,15792.220033196938,0.9579582225845392,0.8457917194435315
212,100.0,0.160715274,1.464312995,8.04968789,2.893708171,78.54234346,0.01,15.55043476,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,83.49535965214348,26049.91363391055,0.9420870356718021,0.7913948904262712,97.97950438376802,29436.26419515656,0.9300085572612111,0.7643594202795114,100.08472909766944,34386.7570352587,0.9095462081811417,0.6642193013285403
213,526.1753192,0.119121881,0.23359355,6.0,10.44421941,145.4325639,0.704625101,10.15019674,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,45.863870328238725,10302.528744739739,0.9781782044408882,0.9174983776189857,58.74658576804961,14072.24818122171,0.970334374767311,0.8873500829653755,62.220271994829446,15034.730868558538,0.9606700264205627,0.8531884693224905
214,228.225517,0.088753718,2.0,9.934950996,7.209479077,24.0,1.0,1.0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,44.95277218751383,10035.0718646002,0.9788711970148721,0.9196401456329544,57.51902932222761,13288.846557197869,0.972115712947558,0.8936213003866855,62.23170436809406,14993.404433166059,0.9609575100066813,0.853592014772719
215,293.7694131,0.065480247,0.860485454,6.704285111,13.36722759,141.8643791,1.0,14.29082914,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,46.57327557536332,10310.285770715778,0.9780896123116918,0.9174362601288305,56.46781148207072,12716.256048582567,0.9733382214961173,0.8982049513044117,61.61736245728946,14130.664661475292,0.9630681839078302,0.862016518514463
216,100.0,0.046429829,1.031135559,7.06882518,17.38024844,122.3920695,0.582188697,6.397095741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.59447525227743,29345.530627134376,0.9289542883776787,0.765003918323793,87.42170412859117,26857.07875812453,0.936641051193845,0.7850060875182459,92.1852705561478,30575.166015233317,0.9078709101302044,0.7014388243688106
217,451.6339302,0.048688378,1.489198424,10.0,9.974389065,91.44212503,0.190784295,10.38368326,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,40.856620695552174,8628.385025686403,0.981856069637703,0.9309047535042659,56.68388448032988,12894.670645981889,0.972883621152795,0.8967767225426692,60.24211543335251,13940.813790513323,0.9636743262035441,0.8638703792326933
218,301.2539571,0.17797563,1.915314834,9.113297378,5.053250203,148.8122199,0.292731967,16.15658924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.78758681553524,32103.988670119026,0.9231794002862832,0.7429144615064667,98.78053655309573,34167.07099419289,0.920899863887169,0.7264887839351762,102.68370535626644,36034.82996289064,0.8924499564857656,0.6481261559780105
219,618.852572,0.119714723,2.0,4.065662373,8.464422162,209.0024187,0.729210821,20.0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45.498607741410886,9864.0688809671,0.9791481155858431,0.9210095204661892,58.103178291729186,13498.775915855947,0.9718091861539621,0.8919407924442857,61.99715723868637,14155.152297340323,0.9630986986035885,0.861777401011433
220,547.8720528,0.196840266,2.0,1.457517573,19.10356997,214.0854369,0.028938594,9.16713838,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.04547167071995,26358.540993399452,0.9382721785162607,0.788923433320946,80.87800211973806,25079.104027014284,0.9420127333950127,0.7992389736477341,83.07890040298427,26454.824012889294,0.9246434772358096,0.7416732470244225
221,393.0,0.184705935,0.0,7.189736157,20.0,32.78333858,1.0,18.19531071,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54.12296878962092,12688.444802864093,0.9730115282150701,0.8983921998506706,61.83127609637776,15158.290573741002,0.9682819035161767,0.8786561924201078,69.86610913957215,17777.008137720164,0.9534139078987399,0.82641060898382
222,435.2179578,0.127389127,1.883992489,5.256312836,2.030476959,75.58935793,0.793734846,12.0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,42.49452279114019,8987.936896661437,0.9810955420482184,0.9280254979913206,57.60931523959009,13240.475130287325,0.9723947147419639,0.8940085190569468,62.074148626756816,14409.679823138391,0.9625315479558859,0.8592919840133728
223,524.831179,0.067021146,1.994399086,4.994187822,1.0,150.1318398,0.179255324,14.02555682,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,46.72858180047077,10235.773401337383,0.9782224031872064,0.9180329477492664,56.971883344308345,12970.710710421587,0.9726827934203213,0.896168013341401,61.78337952737014,14159.676902535239,0.962793487518416,0.8617332190290493
224,611.7171476,0.085151517,0.875781995,4.039338716,18.36644963,255.0,0.122847115,12.83876634,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,49.55211849713732,10980.282476952341,0.9766092369562099,0.912070993345889,58.58238774149148,13161.93577249464,0.9723039641940946,0.8946372353804056,63.041198392605054,14518.854930513517,0.9618779598952825,0.8582259080878542
225,100.0,0.097869703,1.225964678,9.646306521,6.089184321,160.2043109,0.01,16.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,68.38658004292718,17343.459345350933,0.9610441010638424,0.8611153077907028,67.89304561102469,16383.22261439017,0.9641141121177347,0.8688504747426498,70.0296539758172,17798.6074134344,0.9507790206623816,0.8261996958150473
226,416.0720189,0.042125704,0.859360228,8.829822266,14.73033111,140.7119673,0.517724513,12.07560238,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,40.66935639586704,8331.149438502653,0.9824041165553559,0.9332849864334439,56.17825455550784,12607.096751793993,0.9735972900110804,0.899078783656459,59.17958981941419,13261.482585419033,0.9651908707059349,0.8705039302372848
227,484.0781527,0.020743624,0.5493601,4.999496802,6.752157517,156.8204034,0.508943112,20.0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,51.17665797238393,11795.774717728413,0.9746571784933802,0.9055406128373652,57.31945147262922,13266.909144009678,0.9718439658063521,0.8937969118272868,63.24152399262012,14898.025949106655,0.9605372683007881,0.8545233690723655
228,700.0,0.01,1.077275493,10.0,6.074016305,128.7973568,0.835116762,14.49666861,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,41.192748374587275,8818.56830360216,0.9811786272706154,0.9293817847878912,55.05161223579097,12480.62789184309,0.9735195624397552,0.9000911809932217,59.34486882951447,13688.711086344265,0.9637161444279486,0.866332118269499
229,700.0,0.023693363,0.615499543,10.0,6.203271552,79.31266181,0.767457863,20.0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,37.14351299279162,7492.354301280371,0.9842326406119083,0.940001974211952,55.799932385991085,12360.599191294315,0.9738464530164744,0.901052024135303,59.95558739756757,13894.473781430774,0.9635727881883792,0.8643228813575731
230,482.4951204,0.105809999,0.635730277,4.0,4.62448748,106.7612676,0.870743361,6.630567792,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,60.71900259212246,16188.734819826856,0.9646313203264602,0.8703622265928002,67.93735544484362,17839.916859470486,0.9613277024717541,0.8571894747560176,72.45475093817168,19323.214817830252,0.9483342284282592,0.8113121698141859
231,512.2908437,0.11013856,1.403944219,4.610070861,15.81806962,43.44776564,0.279716115,2.832927381,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,43.35479984338752,9219.718045292508,0.9805476682000166,0.9261694176761687,56.60349382136461,12847.738180323611,0.9730509341755438,0.8971524221675301,61.41795996722798,14095.667552554238,0.9631438584057387,0.8623582591930894
232,340.1657701,0.12295324,2.0,2.34069888,1.012724193,60.20042262,0.774479469,13.04587663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,128.02924650112513,60500.86053654636,0.8045054407119726,0.515515144545355,134.13536726827712,66111.49635667165,0.780022653358265,0.4707700941806886,118.6972226962824,48045.22162294681,0.8240833991883433,0.5308467713941019
233,180.5649758,0.186264405,1.450962574,5.568822072,9.526350761,63.10400184,0.71131799,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,78.58160281774917,24239.557042204415,0.9434329789818123,0.8058920454068073,91.29463430110634,29705.492730350958,0.9328944860159779,0.7622042158116515,90.14004322067105,27943.434992190072,0.9188381756721125,0.7271372198507318
234,258.2736402,0.085338493,0.965969963,7.367197674,14.1876267,135.060315,0.282692363,14.57233676,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,44.85468320952702,9750.518947093387,0.9793166702263199,0.9219188170086153,56.47064698664864,12780.784731656331,0.9730788533056923,0.8976883919955506,61.02015699444128,14105.804705048558,0.9630550635159503,0.8622592716629891
235,527.6222255,0.130748578,1.915680474,8.561142686,3.503785267,173.1429179,0.514073198,14.15769929,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,37.31223499174395,7494.406944484643,0.9843744135817262,0.9399855368499491,57.52939031559989,13166.328874670004,0.9726578373626203,0.8946020681072588,61.18301717314604,14121.580572998966,0.9634893813595494,0.8621052230576756
236,619.0300291,0.039291214,0.625079677,7.0,6.743324967,144.8657325,0.177145162,8.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,44.82209525949774,9785.682901059405,0.9791930488360324,0.9216372275733024,55.647522537181594,12746.054355525957,0.9732314211017522,0.8979664125320906,61.17422080152349,14090.131340750486,0.9628656544059688,0.8624123193379746
237,243.4483865,0.039165208,1.113841394,6.195070095,5.76447287,121.8614063,0.351129885,6.773742504,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51.98522975328184,12244.953657004897,0.9737678812509791,0.9019436327028896,59.94611739817806,14250.980086836567,0.9698492549892772,0.8859193141159587,66.56931371535546,16469.776548152397,0.9566940943089756,0.8391754979793247
238,119.0,0.180150261,0.085302415,9.0,6.082764411,248.0,0.723322499,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,84.4901802847951,28879.748563358142,0.9277444958726111,0.7687338546228921,97.79019256729539,35401.00268291314,0.9091983981364331,0.7166110230706245,93.07833014931094,30085.1931400426,0.9117471920548379,0.7062233242328979
239,249.0734147,0.143638682,1.262267485,7.228233569,1.0,110.3027215,0.358376247,11.3475276,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,41.55803070084461,8914.742713088886,0.9812364236434538,0.9286116297113289,57.10471003190811,12890.839242972037,0.9730919965868265,0.8968073933513152,61.87757587808441,14398.410265007647,0.9625902779987744,0.8594020292874585
240,472.5110764,0.13068989,1.417795391,4.006281775,10.84884936,179.7197297,0.707375237,12.59458113,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,44.86865574557591,9658.356400192211,0.9796234458121134,0.9226568454898264,58.372014863449884,13510.55298865975,0.9718280828744241,0.8918465156622695,62.30871486226555,14477.483043902863,0.9623255368015144,0.8586298973613188
241,204.2638377,0.2,0.422903285,4.061752293,11.84943377,68.51189213,0.522852473,6.046352237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,112.54583404320229,36611.97424780228,0.9077395582831222,0.7068149627286568,116.38865238056157,37478.79164044161,0.9043527734092784,0.699978090601925,112.27930101596675,35773.41226700693,0.8981849346890941,0.6506788542879707
242,700.0,0.01,2.0,4.0,14.62953867,247.7441966,0.885439677,18.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,58.78994384620987,14659.114487560504,0.9676200627586304,0.8826112736147164,62.192112772522165,15388.802933398185,0.9663551738757801,0.8768109152578213,66.99252009212154,16977.150481320492,0.9541186819688509,0.8342210798121162
243,518.8343722,0.159602383,0.0,5.057478056,6.68856174,121.1889259,0.823685033,11.87453135,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,52.243949113805535,11683.507143362447,0.975153146050985,0.9064396403727848,59.29891075711658,13612.946863042884,0.9715468620588014,0.8910268412715416,65.01534061211649,15305.452308339805,0.9600305910999405,0.8505449215723526
244,540.720736,0.121577756,2.0,4.552079671,1.0,142.3038449,0.514073198,10.59668432,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,50.39912245644602,11427.5490989575,0.9758216131082341,0.9084893268573444,65.71216269130551,16083.041784528454,0.9661768626584315,0.871253455783336,71.62307658510235,18835.772135219602,0.9507722154008988,0.8160719627880179
245,451.0619478,0.08724071,0.525356668,4.220551592,1.0,182.1943133,0.428072241,14.40033618,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,47.50306845286433,10415.337329640475,0.9777822672763425,0.9165950177251763,57.73136651592564,13210.12157748293,0.9721115738580155,0.8942515026343458,61.62697164011834,14165.607491269897,0.9624552999850827,0.8616753078620609
246,686.8437172,0.060812113,1.900572264,6.183927405,14.47705552,48.88089646,0.523054029,20.0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,42.79792196409375,9269.07973423647,0.980514324914514,0.925774134195555,56.87365767679219,13108.680646507193,0.9726795334035552,0.8950635486067571,61.073608990470966,14237.823375963486,0.962990460844259,0.8609701323146045
247,700.0,0.01,1.47893492,7.704086748,20.0,255.0,0.325186533,16.86430494,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,47.386581368880336,10637.744928837248,0.9772247602038149,0.9148139998587647,56.17362710044525,12667.482115078192,0.9731651906873082,0.8985953920848729,60.974873673071436,14079.395656596596,0.9627666459923345,0.8625171514255778
248,700.0,0.01,2.0,5.10112305,20.0,50.70985876,0.106055945,12.7345923,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,63.09911884819231,17149.945993393547,0.9620792254512167,0.862664943407786,67.15325215320505,17881.870958528067,0.9608132844234125,0.8568536275113388,72.82625580704854,19819.621523320988,0.946072520960816,0.8064648447167954
249,569.9221955,0.045607611,2.0,9.024710979,16.78588242,135.6569796,0.01,12.89933898,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,66.86788805985665,16680.196388884844,0.9626096127187741,0.8664266513772586,71.74711579799059,17443.282060404043,0.9620383555645557,0.8603645805836353,72.56557283831943,18912.573317376497,0.9484639549445011,0.8153220126087383
250,462.5490611,0.100249633,1.092181641,10.0,1.0,130.5380413,0.233464545,14.65461517,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,34.29342735944569,6684.674906172257,0.9860228221984442,0.9464697902317963,57.11425784462937,12787.664107672968,0.9732947650689937,0.8976333218228572,61.15631520412948,14063.119970408516,0.9631653802795255,0.8626760806690068
251,191.1196523,0.191103231,1.121844956,9.817206,20.0,117.7484729,0.01,4.710602766,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68.28251648765031,18211.55994970702,0.9590016228513408,0.8541636447549763,70.36635543688905,18551.346865595453,0.9585781368890021,0.8514943981674121,72.63291508812219,19373.671862051226,0.9471762777170221,0.8108194655576011
252,543.443964,0.047393148,2.0,8.964601805,20.0,190.0248683,0.659839181,13.89380542,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,43.643378198597446,9606.909369770307,0.9796460625680288,0.9230688281769565,56.76237670720573,12889.128385745635,0.9729819543330944,0.8968210889543298,61.33564022848446,14170.891983096872,0.962891652325176,0.8616237057189462
253,700.0,0.098648182,2.0,8.193995984,1.0,198.5996243,1.0,20.0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,36.25037318291475,7225.796085506969,0.9848606898763432,0.9421365458113297,56.818141589431086,13017.835993549503,0.972816143905765,0.8957907701911787,62.01908988248484,14399.591873426582,0.9626097054047146,0.8593904910868639
254,700.0,0.07702422,1.900572264,8.396426707,20.0,170.2066875,0.069850727,20.0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,44.85133144692645,9709.250277543442,0.979498155948398,0.9222492923973024,56.202555989669904,12788.840586573988,0.9731935074703162,0.8976239039779694,60.70331645470523,13932.411610660709,0.9636329428791431,0.8639524250568569
255,286.04711,0.133538563,1.263585642,6.14343298,1.0,255.0,0.442557294,4.799558588,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,42.17920984878966,9179.133485447632,0.980501315378768,0.926494414782586,59.08425146442393,13587.122739898809,0.9711843381296328,0.8912335662590638,62.55841246514383,14446.102572322034,0.961827849391415,0.8589363222056636
256,234.5182336,0.097629562,0.87874519,7.469948095,13.80256379,176.3870387,0.110971599,5.574219862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,87.57990877594058,29476.287457151488,0.9305979704114571,0.7639568306736548,97.54731099426927,32842.606891706935,0.9250669922723963,0.7370912668745744,95.92177575660187,31894.87791157261,0.9076399872564344,0.6885520673494303
257,268.5823706,0.14907946,0.997788984,6.072468541,6.348017385,236.4143303,0.297008577,4.773493075,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,43.189057216567626,9224.55292004219,0.9804719342483498,0.9261307004815128,58.080984284711555,13309.694494802361,0.9721302214455728,0.893454410319708,62.15357845712526,14476.427151018332,0.9620008480134998,0.8586402079715961
258,700.0,0.01,2.0,4.546937969,1.0,39.35042893,0.962763524,20.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,53.41892457246678,12335.392392036367,0.9733802966205352,0.9012194083351592,59.01134851735315,13631.658368917482,0.9709936682849449,0.8908770535789696,64.46850169644748,15348.472069994727,0.9590756948894593,0.850124841085834
259,343.9909418,0.071819283,1.554681925,7.255846769,15.53563265,22.5845135,0.272263704,20.0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,47.499060083752966,10640.65691841067,0.97740252350126,0.9147906809367683,57.32657608490113,13172.938362876865,0.972390818752774,0.8945491584165999,62.09100779957789,14594.865741994177,0.9616654011486978,0.8574836757406924
260,177.9101538,0.049100409,0.530436258,8.262184931,16.10292734,210.0321065,0.348802902,12.50701736,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,47.18237359405063,10826.416218211934,0.9768417469146697,0.9133031389957871,57.37304179816684,13201.446906422463,0.9718646664439602,0.8943209443442048,61.86391071213268,14713.322351496114,0.9611435383667041,0.8563269675620169
261,166.8402732,0.091570108,0.961541286,10.0,8.150874261,113.6090337,0.728077757,10.25505257,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,41.57506367364952,8611.47086915425,0.9818433010787605,0.9310402003823754,56.7220277801881,12646.945068637155,0.973467356493692,0.8987597934333942,61.22179172183505,14031.245797421008,0.9632007695392383,0.8629873264216767
262,568.0217712,0.039769816,0.865888611,7.528418145,20.0,87.20328956,0.276107724,20.0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,43.301154299093895,9257.52858233436,0.9804393929765486,0.9258666346676143,56.06427607494597,12636.192963069954,0.9735364046138715,0.8988458652383037,60.9012447797737,14015.017375394773,0.963359975673517,0.86314579413879
263,455.9018834,0.107864533,1.524493318,4.121772425,4.749440035,109.7509527,0.193621611,6.241279094,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67.0474423880385,16607.373676066,0.9628705866132942,0.8670098083965301,72.75891691607936,18871.648958766287,0.9591452038966595,0.8489303441685736,75.12176463302669,19997.931077178237,0.9453846713408285,0.8047236829517417
264,623.1977813,0.073376607,1.848178013,7.242823919,20.0,221.7468565,0.196682262,13.38322231,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,42.70631073402217,9080.049029815242,0.980878621837983,0.9272878732183691,56.534496535000265,12819.166730105095,0.973157038735833,0.8973811398148617,60.968957437948895,14016.07013694661,0.9635587966739989,0.8631355141054317
265,683.0710113,0.053393754,1.605383775,7.511926786,20.0,60.83451804,0.175511043,8.972489292,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,44.04211580882947,9548.954621383908,0.979750760527661,0.9235329240203195,56.33538768368855,12993.038364498598,0.9726603325710192,0.895989277978937,60.99559927101519,14095.833959571282,0.9631356691330217,0.8623566342575252
266,411.9638663,0.07974689,1.870263296,9.678905379,16.27430006,239.0081364,0.235065748,8.871674158,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,43.40751802976334,9368.58191024127,0.9802006036973855,0.9249773306967024,56.45616237109152,12693.653189789567,0.973531710691176,0.8983858897113376,61.01701136500851,14022.108339313794,0.9634302934685073,0.863076552110048
267,700.0,0.051251145,2.0,10.0,1.0,129.3946654,1.0,13.66342366,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,40.47824033849752,8457.571812285543,0.9822424948914718,0.9322726086764129,56.69901989472439,12865.960648400414,0.9730725193710209,0.8970065492771019,61.12688060412847,14184.852452498264,0.9631821257538148,0.8614873841645591
268,145.7394167,0.069186295,1.118673013,10.0,17.08575982,129.8138112,0.369112836,3.657753559,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,42.12663692962636,8914.82282374872,0.9811196121010974,0.928610988193157,56.22532055246394,12541.990445716985,0.9735602935967356,0.8995999669019189,61.06929549859367,14128.305448115225,0.9628555604110427,0.8620395558223878
269,623.3238116,0.072434308,2.0,7.457375725,1.0,128.2015225,0.388186278,16.34786614,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,41.594493338626165,8781.361820674856,0.9814696318103181,0.9296797305913583,56.74187164977018,12798.83731934411,0.9731482656781795,0.8975438790165937,61.52460145374432,14175.197796803785,0.963061276692811,0.8615816601973701
270,621.9123411,0.049872712,1.325083765,6.787183657,5.557730279,106.4994219,0.444778663,13.54514748,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,41.93978903695523,8827.972218591509,0.9813958721832897,0.9293064791748155,56.56825500103834,12871.28218221041,0.9731022755492427,0.8969639498051147,60.435071707835085,13839.87812801786,0.9638970402180417,0.8648559984127411
271,466.6119582,0.080324427,0.0,5.0,16.12510719,72.30717342,0.522852473,6.046352237,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,60.562769392711566,16080.25832947515,0.964978902073989,0.871230895505642,66.50125316274247,17346.364859867732,0.9626226581801892,0.8611404135890688,72.19516586531509,19527.74846228093,0.947783174480561,0.8093149343678467
272,455.6335436,0.067800809,0.915820274,8.102246629,18.34354604,157.6961567,0.181501808,20.0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,44.24642609102496,9823.595352465,0.979209465017657,0.9213336284446904,56.91940663860485,13123.074808591628,0.9725405086082426,0.8949483217330043,61.39793048483478,14242.54045751089,0.9626686668462664,0.8609240708341324
273,199.0207327,0.096651125,0.95097446,4.21643778,17.24616426,239.8905608,0.125093129,4.466795102,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,55.11796064417545,13128.696540988834,0.9717119748103655,0.8948667078524175,59.25325335061766,14206.908353713488,0.969813862242891,0.8862721132576419,64.9436037326933,15564.032493673703,0.9587634546528143,0.8480199310591447
274,636.4411757,0.044454663,2.0,8.31297192,13.50901271,91.80431165,0.256151848,17.06780565,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,45.473519724274766,9984.323872524501,0.9787871439795255,0.9200465304907459,56.373269474520846,12568.64199953399,0.9735039053886587,0.8993866182395256,61.52225049933414,14224.51546061554,0.9627652659213289,0.8611000817922133
275,693.1871932,0.010051102,0.679282497,6.79168069,7.000002144,255.0,0.63919289,4.427475336,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,46.96221070280545,10567.66888640334,0.9773856415736499,0.9153751618156085,56.0808919697656,12748.685726690954,0.9729334409270656,0.8979453481122761,61.383910098899165,14287.345920352938,0.96219930880648,0.8604865532862586
276,386.1972473,0.167805531,1.338422487,7.358368631,8.625780785,181.6951414,0.407439851,10.38854985,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,37.56056299670333,7503.046338483047,0.9842645056500012,0.9399163534446981,59.61718346023007,13851.75408261765,0.9709292373815054,0.8891151628299786,63.06337278059222,14788.368666385168,0.9613932298490929,0.8555941533562361
