,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
355,1.0,13.37264812,17.70837023,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.37701605120188,12074.559170125924,0.9740105689553571,0.9033081347548225,69.87214749523778,19010.53131477006,0.9601105908019036,0.8478185754106664,74.5063104133034,20758.97741085675,0.944848708096167,0.7972921979361033
356,500.0,18.1414791,12.05780136,1.0,0.707697938,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,35.607107540910846,5299.264808023394,0.9887556189168422,0.9575640160856849,56.90615990533191,12578.214641196098,0.9734409348378666,0.8993099881747946,62.92264270464464,14699.518424952676,0.9611292180887335,0.8564617605026368
357,500.0,15.04652226,7.389064065,20.0,0.531734184,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,70.7768188593984,15789.693592522872,0.9644161803358178,0.8735577089316676,75.84045050507811,17646.012053323357,0.9602281522460758,0.8587417043673626,80.3558525947746,20534.57373496644,0.9435332015361994,0.7994834607817863
358,500.0,13.43363691,12.59557085,7.028182768,0.567853583,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,47.12632228174843,8965.352614038411,0.9806117236945663,0.9282063506734994,59.422074110738166,13236.538517079664,0.9717736521206451,0.8940400320849669,64.64751377832965,15053.056345117608,0.9598799885021849,0.8530095242327811
359,464.0,12.56444151,2.0,2.363837385,1.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,32.430678376034315,4284.990427639567,0.9909677084920281,0.9656862241371683,57.40118990219956,12843.855940645572,0.9728306291357255,0.897183499929378,62.591102830414954,14655.599417365074,0.9613598022706181,0.8568906219692066
360,206.4208056,3.503279807,20.0,7.073578243,0.106740054,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.59256385706274,48444.63461862928,0.8370375739443898,0.6120601989358166,156.38295152142757,45607.81445061018,0.8496890559095109,0.6349043558762943,158.64603077310122,47492.89332715418,0.8006540567629461,0.5362401610896494
361,310.6824456,16.20174362,20.0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,37.423039674555156,5854.669201691383,0.9875598941115226,0.9531163931097677,57.58161709492747,12950.107673235198,0.9725291427449954,0.8963329429532028,62.542583538161225,14486.558902917615,0.9617403360995508,0.8585412731773665
362,465.870815,16.06748537,3.581619364,1.738629918,0.807578584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.24204728187897,52229.0696893221,0.8418339224278935,0.5817548204347199,162.32572483775715,70943.12604835365,0.7760110893878824,0.4320923593297422,159.23493982908417,64372.71172144022,0.7718960904974543,0.3714116717945094
363,500.0,10.36477908,20.0,4.27851665,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.31918159252106,25656.82168652955,0.9391903875890695,0.7945427315250309,85.97048806911106,25474.60240665387,0.9396518157785454,0.7960729649844432,93.84532292086186,30243.90473039439,0.9156735147650128,0.7046735331711547
364,461.3271174,20.0,13.82413563,4.32107087,1.0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,34.85500166103255,5504.764631759432,0.9883677187454696,0.9559183939983996,57.90490147899472,13177.657468502206,0.9723915137330096,0.8945113814494567,63.13159296014566,14746.001369419528,0.9613147688398282,0.856007862638602
365,205.9556083,19.95203182,4.334022715,1.0,0.989820143,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,11.060784523716242,559.4466796066608,0.9988599375355149,0.9955200068015547,56.61548976836165,12625.628265957645,0.9734714441376465,0.8989304368176186,60.80566102481315,14198.000158468056,0.9627024930255658,0.8613589991036492
366,500.0,16.52528178,17.07477164,4.811725637,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,42.028886998924094,7791.724967552817,0.9833059992424762,0.9376046437824326,61.0049439167427,14238.80058066525,0.9697987690478167,0.88601681242199,67.76195359210439,16561.278609155423,0.9563310235096978,0.8382819962762716
367,500.0,17.45606302,12.00459242,11.43183073,0.397749137,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,58.037619884936305,12629.714786804598,0.9717332030347918,0.898862503960217,64.12619404007279,14342.564495379815,0.9680127258952586,0.8851861707055242,70.3057754848404,16781.518122133755,0.9541894543360819,0.8361313957568013
368,218.790419,10.05783514,9.202678268,12.77874802,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.18439977873822,18562.272892135614,0.9576615570599926,0.8513551705000366,70.60209653256973,18935.57226640727,0.9571738930022536,0.8484186309576067,74.34368757227445,20058.58196958896,0.944780163367117,0.8041314375414567
369,446.6259719,19.68134394,5.514326704,9.399213286,0.227341394,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.55913808052846,24609.925004462093,0.9366649930956458,0.8029261757139117,93.19947503460884,24482.00113715668,0.9372866228549089,0.8040188489126795,93.04433279504613,25021.195942976923,0.9216596734859119,0.7556723756557325
370,180.9832122,12.19027387,17.29094982,20.0,0.334055748,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,118.30404481514479,33859.12812907477,0.8988857686686903,0.7288594798163921,119.60544799318453,35402.41742308397,0.8926102042067809,0.7165996979176841,118.19654454521351,32900.5032508366,0.8855074481958104,0.6787323109044257
